section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-167_1_E1_RE_SEC-03_local,1,1.0,2.0,47.8,40.7,49.9
BU-167_1_E1_RE_SEC-03_local,2,2.0,2.0,40.0,32.1,31.8
BU-167_1_E1_RE_SEC-03_local,3,3.0,2.0,37.2,30.9,30.5
BU-167_1_E1_RE_SEC-03_local,4,4.0,2.0,35.4,30.4,30.6
BU-167_1_E1_RE_SEC-03_local,5,5.0,2.0,34.5,31.2,30.7
BU-167_1_E1_RE_SEC-03_local,6,6.0,2.0,34.0,36.6,36.7
BU-167_1_E1_RE_SEC-03_local,7,7.0,2.0,35.1,41.1,42.6
BU-167_1_E1_RE_SEC-03_local,8,8.0,2.0,35.7,34.7,31.9
BU-167_1_E1_RE_SEC-03_local,9,9.0,2.0,35.0,33.7,29.7
BU-167_1_E1_RE_SEC-03_local,10,10.0,2.0,35.3,23.5,27.0
BU-167_1_E1_RE_SEC-03_local,11,11.0,2.0,33.0,11.6,9.1
