section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-167_1_E1_RE_SEC-07_local,1,1.0,2.0,104.0,93.5,91.4
BU-167_1_E1_RE_SEC-07_local,2,2.0,2.0,92.7,62.5,65.3
BU-167_1_E1_RE_SEC-07_local,3,3.0,2.0,74.9,37.1,36.5
BU-167_1_E1_RE_SEC-07_local,4,4.0,2.0,63.1,31.8,31.7
BU-167_1_E1_RE_SEC-07_local,5,5.0,2.0,56.4,32.8,31.7
BU-167_1_E1_RE_SEC-07_local,6,6.0,2.0,52.3,34.9,36.7
BU-167_1_E1_RE_SEC-07_local,7,7.0,2.0,49.8,32.7,32.3
BU-167_1_E1_RE_SEC-07_local,8,8.0,2.0,47.2,30.3,30.4
BU-167_1_E1_RE_SEC-07_local,9,9.0,2.0,45.3,30.0,30.1
BU-167_1_E1_RE_SEC-07_local,10,10.0,2.0,43.6,29.8,29.9
BU-167_1_E1_RE_SEC-07_local,11,11.0,2.0,42.4,29.6,28.5
