section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-012_1_E1_RE_SEC-07_local,1,1.0,2.0,121.3,105.2,105.4
R-012_1_E1_RE_SEC-07_local,2,2.0,2.0,104.8,85.7,84.4
R-012_1_E1_RE_SEC-07_local,3,3.0,2.0,97.1,78.8,81.5
R-012_1_E1_RE_SEC-07_local,4,4.0,2.0,91.4,68.2,64.5
R-012_1_E1_RE_SEC-07_local,5,5.0,2.0,85.5,63.6,64.9
R-012_1_E1_RE_SEC-07_local,6,6.0,2.0,82.2,61.0,60.0
R-012_1_E1_RE_SEC-07_local,7,7.0,2.0,78.4,53.7,53.8
R-012_1_E1_RE_SEC-07_local,8,8.0,2.0,74.8,45.1,45.6
R-012_1_E1_RE_SEC-07_local,9,9.0,2.0,70.9,31.5,31.7
R-012_1_E1_RE_SEC-07_local,10,10.0,2.0,66.3,23.1,22.0
