section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-012_1_E1_RE_SEC-09_local,1,1.0,2.0,125.6,109.8,106.3
R-012_1_E1_RE_SEC-09_local,2,2.0,2.0,109.0,85.9,85.5
R-012_1_E1_RE_SEC-09_local,3,3.0,2.0,98.1,75.7,76.5
R-012_1_E1_RE_SEC-09_local,4,4.0,2.0,91.6,64.4,64.0
R-012_1_E1_RE_SEC-09_local,5,5.0,2.0,84.1,52.7,53.4
R-012_1_E1_RE_SEC-09_local,6,6.0,2.0,78.1,49.6,50.2
R-012_1_E1_RE_SEC-09_local,7,7.0,2.0,73.8,49.1,47.8
R-012_1_E1_RE_SEC-09_local,8,8.0,2.0,70.4,36.9,43.3
R-012_1_E1_RE_SEC-09_local,9,9.0,2.0,65.2,36.4,26.1
R-012_1_E1_RE_SEC-09_local,10,10.0,2.0,63.6,44.2,52.2
R-012_1_E1_RE_SEC-09_local,11,11.0,2.0,61.4,28.5,24.3
