section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-012_1_E1_RE_SEC-03_local,1,1.0,2.0,120.3,99.8,99.3
R-012_1_E1_RE_SEC-03_local,2,2.0,2.0,99.2,73.8,74.4
R-012_1_E1_RE_SEC-03_local,3,3.0,2.0,88.6,66.8,65.7
R-012_1_E1_RE_SEC-03_local,4,4.0,2.0,82.7,64.3,64.5
R-012_1_E1_RE_SEC-03_local,5,5.0,2.0,78.6,62.3,60.9
R-012_1_E1_RE_SEC-03_local,6,6.0,2.0,75.6,53.6,56.8
R-012_1_E1_RE_SEC-03_local,7,7.0,2.0,71.4,41.4,36.8
R-012_1_E1_RE_SEC-03_local,8,8.0,2.0,66.9,40.3,43.5
R-012_1_E1_RE_SEC-03_local,9,9.0,2.0,64.4,35.4,32.1
R-012_1_E1_RE_SEC-03_local,10,10.0,2.0,60.7,28.3,28.7
R-012_1_E1_RE_SEC-03_local,11,11.0,2.0,57.7,28.9,28.2
