section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-171_1_E1_RE_SEC-09_local,1,1.0,2.0,70.2,63.4,66.6
BU-171_1_E1_RE_SEC-09_local,2,2.0,2.0,62.8,59.3,59.9
BU-171_1_E1_RE_SEC-09_local,3,3.0,2.0,62.7,59.7,59.2
BU-171_1_E1_RE_SEC-09_local,4,4.0,2.0,61.2,62.8,62.8
BU-171_1_E1_RE_SEC-09_local,5,5.0,2.0,62.8,73.5,74.1
BU-171_1_E1_RE_SEC-09_local,6,6.0,2.0,65.3,76.4,79.9
BU-171_1_E1_RE_SEC-09_local,7,7.0,2.0,66.7,75.0,74.3
BU-171_1_E1_RE_SEC-09_local,8,8.0,2.0,67.8,72.5,71.9
BU-171_1_E1_RE_SEC-09_local,9,9.0,2.0,68.0,66.5,67.7
BU-171_1_E1_RE_SEC-09_local,10,10.0,2.0,67.5,62.9,62.4
BU-171_1_E1_RE_SEC-09_local,11,11.0,2.0,67.1,91.7,83.8
