section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-171_1_E1_RE_SEC-07_local,1,1.0,2.0,93.2,105.2,109.6
BU-171_1_E1_RE_SEC-07_local,2,2.0,2.0,104.4,97.4,96.5
BU-171_1_E1_RE_SEC-07_local,3,3.0,2.0,96.2,75.4,75.9
BU-171_1_E1_RE_SEC-07_local,4,4.0,2.0,89.0,64.5,64.3
BU-171_1_E1_RE_SEC-07_local,5,5.0,2.0,82.7,58.2,57.7
BU-171_1_E1_RE_SEC-07_local,6,6.0,2.0,78.2,51.8,50.5
BU-171_1_E1_RE_SEC-07_local,7,7.0,2.0,73.5,46.7,47.9
BU-171_1_E1_RE_SEC-07_local,8,8.0,2.0,70.0,48.7,47.4
BU-171_1_E1_RE_SEC-07_local,9,9.0,2.0,67.8,51.5,51.9
BU-171_1_E1_RE_SEC-07_local,10,10.0,2.0,66.2,50.7,50.3
BU-171_1_E1_RE_SEC-07_local,11,11.0,2.0,64.5,48.6,50.7
