section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-005_1_E2_RE_SEC-07_local,1,1.0,2.0,119.8,124.1,124.4
BU-005_1_E2_RE_SEC-07_local,2,2.0,2.0,123.8,67.7,65.6
BU-005_1_E2_RE_SEC-07_local,3,3.0,2.0,88.2,45.6,137.2
BU-005_1_E2_RE_SEC-07_local,4,4.0,2.0,82.9,70.1,74.0
BU-005_1_E2_RE_SEC-07_local,5,5.0,2.0,80.2,61.1,59.0
BU-005_1_E2_RE_SEC-07_local,6,6.0,2.0,75.8,33.3,30.5
BU-005_1_E2_RE_SEC-07_local,7,7.0,2.0,67.6,0.9,1.6
BU-005_1_E2_RE_SEC-07_local,8,8.0,2.0,57.9,0.4,1.4
BU-005_1_E2_RE_SEC-07_local,9,9.0,2.0,52.3,11.7,10.1
BU-005_1_E2_RE_SEC-07_local,10,10.0,2.0,48.1,38.6,38.6
BU-005_1_E2_RE_SEC-07_local,11,11.0,2.0,49.7,79.7,87.5
BU-005_1_E2_RE_SEC-07_local,12,12.0,2.0,54.0,85.5,84.8
