section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-224_1_E2_RE_SEC-05_local,1,1.0,2.0,112.6,112.7,107.6
MU-224_1_E2_RE_SEC-05_local,2,2.0,2.0,112.1,87.2,90.1
MU-224_1_E2_RE_SEC-05_local,3,3.0,2.0,95.4,65.2,59.5
MU-224_1_E2_RE_SEC-05_local,4,4.0,2.0,88.0,78.1,86.3
MU-224_1_E2_RE_SEC-05_local,5,5.0,2.0,88.4,66.8,57.8
MU-224_1_E2_RE_SEC-05_local,6,6.0,2.0,81.2,52.5,53.9
MU-224_1_E2_RE_SEC-05_local,7,7.0,2.0,77.9,46.4,49.9
MU-224_1_E2_RE_SEC-05_local,8,8.0,2.0,72.0,49.6,45.0
MU-224_1_E2_RE_SEC-05_local,9,9.0,2.0,71.0,83.6,92.0
MU-224_1_E2_RE_SEC-05_local,10,10.0,2.0,73.7,76.5,82.4
MU-224_1_E2_RE_SEC-05_local,11,11.0,2.0,71.6,35.5,34.8
