section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-023_1_E1_RE_SEC-06_local,1,1.0,2.0,100.9,103.1,100.4
MU-023_1_E1_RE_SEC-06_local,2,2.0,2.0,101.9,91.7,93.7
MU-023_1_E1_RE_SEC-06_local,3,3.0,2.0,94.8,65.3,66.1
MU-023_1_E1_RE_SEC-06_local,4,4.0,2.0,83.5,48.1,45.2
MU-023_1_E1_RE_SEC-06_local,5,5.0,2.0,76.2,37.7,37.9
MU-023_1_E1_RE_SEC-06_local,6,6.0,2.0,68.4,33.4,35.0
MU-023_1_E1_RE_SEC-06_local,7,7.0,2.0,63.9,34.4,39.3
MU-023_1_E1_RE_SEC-06_local,8,8.0,2.0,59.7,13.4,9.4
MU-023_1_E1_RE_SEC-06_local,9,9.0,2.0,53.0,2.1,2.4
MU-023_1_E1_RE_SEC-06_local,10,10.0,2.0,47.5,0.0,0.0
MU-023_1_E1_RE_SEC-06_local,11,11.0,2.0,43.0,0.0,0.5
