section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-023_1_E3_RE_SEC-01_local,1,1.0,2.0,105.8,99.7,93.6
BU-023_1_E3_RE_SEC-01_local,2,2.0,2.0,99.2,75.8,79.1
BU-023_1_E3_RE_SEC-01_local,3,3.0,2.0,85.5,64.7,62.3
BU-023_1_E3_RE_SEC-01_local,4,4.0,2.0,81.7,65.9,70.7
BU-023_1_E3_RE_SEC-01_local,5,5.0,2.0,77.5,44.8,43.2
BU-023_1_E3_RE_SEC-01_local,6,6.0,2.0,69.8,29.1,28.9
BU-023_1_E3_RE_SEC-01_local,7,7.0,2.0,63.7,27.3,26.8
BU-023_1_E3_RE_SEC-01_local,8,8.0,2.0,58.8,29.6,30.4
BU-023_1_E3_RE_SEC-01_local,9,9.0,2.0,55.7,33.0,33.8
BU-023_1_E3_RE_SEC-01_local,10,10.0,2.0,53.3,36.8,35.7
BU-023_1_E3_RE_SEC-01_local,11,11.0,2.0,52.0,37.0,37.6
