section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-020_1_E1_RE_SEC-09_local,1,1.0,2.0,96.3,104.9,99.5
BU-020_1_E1_RE_SEC-09_local,2,2.0,2.0,103.4,107.5,117.4
BU-020_1_E1_RE_SEC-09_local,3,3.0,2.0,103.8,78.0,72.6
BU-020_1_E1_RE_SEC-09_local,4,4.0,2.0,90.3,61.7,58.9
BU-020_1_E1_RE_SEC-09_local,5,5.0,2.0,86.4,69.5,74.7
BU-020_1_E1_RE_SEC-09_local,6,6.0,2.0,83.0,69.2,65.7
BU-020_1_E1_RE_SEC-09_local,7,7.0,2.0,81.2,66.0,64.5
BU-020_1_E1_RE_SEC-09_local,8,8.0,2.0,78.5,68.2,71.3
BU-020_1_E1_RE_SEC-09_local,9,9.0,2.0,78.2,88.6,86.1
BU-020_1_E1_RE_SEC-09_local,10,10.0,2.0,80.2,85.9,92.0
BU-020_1_E1_RE_SEC-09_local,11,11.0,2.0,79.3,65.6,59.9
