section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-003_1_E1_RE_SEC-01_local,1,1.0,2.0,113.9,102.3,98.0
MU-003_1_E1_RE_SEC-01_local,2,2.0,2.0,101.4,85.2,86.4
MU-003_1_E1_RE_SEC-01_local,3,3.0,2.0,94.6,69.8,70.2
MU-003_1_E1_RE_SEC-01_local,4,4.0,2.0,85.7,59.1,59.1
MU-003_1_E1_RE_SEC-01_local,5,5.0,2.0,79.9,51.2,51.8
MU-003_1_E1_RE_SEC-01_local,6,6.0,2.0,73.8,38.3,34.3
MU-003_1_E1_RE_SEC-01_local,7,7.0,2.0,68.2,25.4,25.7
MU-003_1_E1_RE_SEC-01_local,8,8.0,2.0,61.7,19.8,19.3
MU-003_1_E1_RE_SEC-01_local,9,9.0,2.0,57.0,17.6,18.8
MU-003_1_E1_RE_SEC-01_local,10,10.0,2.0,52.4,12.8,12.6
MU-003_1_E1_RE_SEC-01_local,11,11.0,2.0,48.5,22.2,19.4
