section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-003_1_E1_RE_SEC-03_local,1,1.0,2.0,134.1,114.6,116.0
MU-003_1_E1_RE_SEC-03_local,2,2.0,2.0,113.9,92.0,90.7
MU-003_1_E1_RE_SEC-03_local,3,3.0,2.0,105.2,86.7,85.2
MU-003_1_E1_RE_SEC-03_local,4,4.0,2.0,99.6,81.4,82.8
MU-003_1_E1_RE_SEC-03_local,5,5.0,2.0,95.4,73.1,72.0
MU-003_1_E1_RE_SEC-03_local,6,6.0,2.0,90.5,64.0,67.3
MU-003_1_E1_RE_SEC-03_local,7,7.0,2.0,86.3,47.4,44.2
MU-003_1_E1_RE_SEC-03_local,8,8.0,2.0,80.2,42.1,42.6
MU-003_1_E1_RE_SEC-03_local,9,9.0,2.0,76.7,46.4,47.0
MU-003_1_E1_RE_SEC-03_local,10,10.0,2.0,73.3,38.0,38.4
MU-003_1_E1_RE_SEC-03_local,11,11.0,2.0,69.5,35.0,33.7
