section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-003_1_E1_RE_SEC-05_local,1,1.0,2.0,110.5,100.0,100.2
MU-003_1_E1_RE_SEC-05_local,2,2.0,2.0,99.5,90.8,87.7
MU-003_1_E1_RE_SEC-05_local,3,3.0,2.0,97.0,98.8,97.1
MU-003_1_E1_RE_SEC-05_local,4,4.0,2.0,99.1,117.4,117.3
MU-003_1_E1_RE_SEC-05_local,5,5.0,2.0,104.9,104.7,110.2
MU-003_1_E1_RE_SEC-05_local,6,6.0,2.0,100.8,81.0,78.9
MU-003_1_E1_RE_SEC-05_local,7,7.0,2.0,97.8,77.9,81.5
MU-003_1_E1_RE_SEC-05_local,8,8.0,2.0,94.8,75.8,73.4
MU-003_1_E1_RE_SEC-05_local,9,9.0,2.0,92.8,74.9,74.6
MU-003_1_E1_RE_SEC-05_local,10,10.0,2.0,90.7,64.6,65.7
MU-003_1_E1_RE_SEC-05_local,11,11.0,2.0,87.6,56.5,57.2
