section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-003_1_E1_RE_SEC-07_local,1,1.0,2.0,120.8,120.9,118.5
MU-003_1_E1_RE_SEC-07_local,2,2.0,2.0,120.4,126.4,127.7
MU-003_1_E1_RE_SEC-07_local,3,3.0,2.0,124.5,107.3,111.1
MU-003_1_E1_RE_SEC-07_local,4,4.0,2.0,114.4,77.3,72.7
MU-003_1_E1_RE_SEC-07_local,5,5.0,2.0,105.9,73.8,73.6
MU-003_1_E1_RE_SEC-07_local,6,6.0,2.0,100.4,73.6,71.7
MU-003_1_E1_RE_SEC-07_local,7,7.0,2.0,96.1,105.6,113.6
MU-003_1_E1_RE_SEC-07_local,8,8.0,2.0,98.7,109.9,114.9
MU-003_1_E1_RE_SEC-07_local,9,9.0,2.0,96.7,83.6,81.5
MU-003_1_E1_RE_SEC-07_local,10,10.0,2.0,95.1,76.2,76.9
MU-003_1_E1_RE_SEC-07_local,11,11.0,2.0,92.5,71.3,69.3
MU-003_1_E1_RE_SEC-07_local,12,12.0,2.0,90.8,71.3,72.3
