section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-197_1_E2_RE_SEC-02_local,1,1.0,2.0,109.0,93.8,91.6
MU-197_1_E2_RE_SEC-02_local,2,2.0,2.0,93.4,74.0,75.7
MU-197_1_E2_RE_SEC-02_local,3,3.0,2.0,84.8,62.7,57.4
MU-197_1_E2_RE_SEC-02_local,4,4.0,2.0,77.7,56.1,58.8
MU-197_1_E2_RE_SEC-02_local,5,5.0,2.0,72.9,55.5,54.7
MU-197_1_E2_RE_SEC-02_local,6,6.0,2.0,69.8,50.5,52.3
MU-197_1_E2_RE_SEC-02_local,7,7.0,2.0,66.3,38.3,37.3
MU-197_1_E2_RE_SEC-02_local,8,8.0,2.0,61.9,34.1,34.9
MU-197_1_E2_RE_SEC-02_local,9,9.0,2.0,58.9,23.6,29.9
MU-197_1_E2_RE_SEC-02_local,10,10.0,2.0,54.3,12.5,3.9
MU-197_1_E2_RE_SEC-02_local,11,11.0,2.0,51.0,13.1,18.9
