section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-011_1_E2_RE_SEC-02_local,1,1.0,2.0,115.6,100.3,93.6
R-011_1_E2_RE_SEC-02_local,2,2.0,2.0,99.7,90.9,90.2
R-011_1_E2_RE_SEC-02_local,3,3.0,2.0,99.1,92.0,95.8
R-011_1_E2_RE_SEC-02_local,4,4.0,2.0,95.8,87.0,87.1
R-011_1_E2_RE_SEC-02_local,5,5.0,2.0,94.2,79.0,83.8
R-011_1_E2_RE_SEC-02_local,6,6.0,2.0,89.8,63.4,60.3
R-011_1_E2_RE_SEC-02_local,7,7.0,2.0,85.0,60.0,59.4
R-011_1_E2_RE_SEC-02_local,8,8.0,2.0,82.2,58.1,58.5
R-011_1_E2_RE_SEC-02_local,9,9.0,2.0,78.9,55.4,54.0
R-011_1_E2_RE_SEC-02_local,10,10.0,2.0,76.8,60.9,61.0
R-011_1_E2_RE_SEC-02_local,11,11.0,2.0,75.5,65.7,66.6
