section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-103_1_E2_RE_SEC-08_local,1,1.0,2.0,59.9,50.9,67.3
BU-103_1_E2_RE_SEC-08_local,2,2.0,2.0,49.7,40.1,41.3
BU-103_1_E2_RE_SEC-08_local,3,3.0,2.0,46.3,39.4,37.7
BU-103_1_E2_RE_SEC-08_local,4,4.0,2.0,44.4,40.0,40.2
BU-103_1_E2_RE_SEC-08_local,5,5.0,2.0,43.7,40.9,40.8
BU-103_1_E2_RE_SEC-08_local,6,6.0,2.0,43.2,38.7,39.9
BU-103_1_E2_RE_SEC-08_local,7,7.0,2.0,42.2,32.9,31.8
BU-103_1_E2_RE_SEC-08_local,8,8.0,2.0,40.6,30.2,30.9
BU-103_1_E2_RE_SEC-08_local,9,9.0,2.0,39.5,31.1,31.0
BU-103_1_E2_RE_SEC-08_local,10,10.0,2.0,38.6,28.3,27.5
BU-103_1_E2_RE_SEC-08_local,11,11.0,2.0,37.4,24.2,24.6
