section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-107_1_E1_RE_SEC-03_local,1,1.0,2.0,67.4,60.1,65.9
BU-107_1_E1_RE_SEC-03_local,2,2.0,2.0,59.0,52.6,53.1
BU-107_1_E1_RE_SEC-03_local,3,3.0,2.0,57.3,52.8,52.3
BU-107_1_E1_RE_SEC-03_local,4,4.0,2.0,55.9,51.8,52.3
BU-107_1_E1_RE_SEC-03_local,5,5.0,2.0,55.1,50.4,50.1
BU-107_1_E1_RE_SEC-03_local,6,6.0,2.0,54.0,36.0,41.6
BU-107_1_E1_RE_SEC-03_local,7,7.0,2.0,49.8,9.7,175.3
BU-107_1_E1_RE_SEC-03_local,8,8.0,2.0,43.8,2.7,3.7
BU-107_1_E1_RE_SEC-03_local,9,9.0,2.0,39.8,4.5,4.0
BU-107_1_E1_RE_SEC-03_local,10,10.0,2.0,35.9,7.0,5.6
