section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-107_1_E1_RE_SEC-07_local,1,1.0,2.0,106.6,85.0,81.1
BU-107_1_E1_RE_SEC-07_local,2,2.0,2.0,84.3,54.3,54.5
BU-107_1_E1_RE_SEC-07_local,3,3.0,2.0,70.7,47.0,47.8
BU-107_1_E1_RE_SEC-07_local,4,4.0,2.0,64.1,40.5,39.3
BU-107_1_E1_RE_SEC-07_local,5,5.0,2.0,57.6,40.0,39.5
BU-107_1_E1_RE_SEC-07_local,6,6.0,2.0,55.3,52.8,52.6
BU-107_1_E1_RE_SEC-07_local,7,7.0,2.0,56.0,60.9,62.9
BU-107_1_E1_RE_SEC-07_local,8,8.0,2.0,56.7,53.8,49.7
BU-107_1_E1_RE_SEC-07_local,9,9.0,2.0,55.4,39.0,40.3
BU-107_1_E1_RE_SEC-07_local,10,10.0,2.0,53.0,31.0,31.7
BU-107_1_E1_RE_SEC-07_local,11,11.0,2.0,50.8,30.2,30.0
