section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-107_1_E1_RE_SEC-04_local,1,1.0,2.0,75.7,71.5,68.9
BU-107_1_E1_RE_SEC-04_local,2,2.0,2.0,70.2,65.0,68.4
BU-107_1_E1_RE_SEC-04_local,3,3.0,2.0,68.4,54.2,54.6
BU-107_1_E1_RE_SEC-04_local,4,4.0,2.0,62.2,52.7,49.9
BU-107_1_E1_RE_SEC-04_local,5,5.0,2.0,62.1,58.3,58.0
BU-107_1_E1_RE_SEC-04_local,6,6.0,2.0,60.8,46.8,50.0
BU-107_1_E1_RE_SEC-04_local,7,7.0,2.0,57.8,33.8,36.3
BU-107_1_E1_RE_SEC-04_local,8,8.0,2.0,54.1,19.7,15.1
BU-107_1_E1_RE_SEC-04_local,9,9.0,2.0,49.7,20.5,26.0
BU-107_1_E1_RE_SEC-04_local,10,10.0,2.0,47.6,24.3,161.8
BU-107_1_E1_RE_SEC-04_local,11,11.0,2.0,45.1,16.4,21.7
