section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-233_1_E1_RE_SEC-01_local,1,1.0,2.0,124.5,109.3,107.2
MU-233_1_E1_RE_SEC-01_local,2,2.0,2.0,106.4,69.9,58.1
MU-233_1_E1_RE_SEC-01_local,3,3.0,2.0,86.7,46.0,48.0
MU-233_1_E1_RE_SEC-01_local,4,4.0,2.0,76.0,38.6,39.0
MU-233_1_E1_RE_SEC-01_local,5,5.0,2.0,66.2,31.5,31.1
MU-233_1_E1_RE_SEC-01_local,6,6.0,2.0,59.9,34.7,35.2
MU-233_1_E1_RE_SEC-01_local,7,7.0,2.0,56.1,31.6,32.0
MU-233_1_E1_RE_SEC-01_local,8,8.0,2.0,51.9,23.6,27.2
MU-233_1_E1_RE_SEC-01_local,9,9.0,2.0,48.2,0.8,1.7
MU-233_1_E1_RE_SEC-01_local,10,10.0,2.0,41.4,23.5,153.7
MU-233_1_E1_RE_SEC-01_local,11,11.0,2.0,35.3,11.4,166.6
