section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-233_1_E1_RE_SEC-03_local,1,1.0,2.0,112.8,105.4,98.3
MU-233_1_E1_RE_SEC-03_local,2,2.0,2.0,102.8,78.6,83.3
MU-233_1_E1_RE_SEC-03_local,3,3.0,2.0,89.9,41.4,35.9
MU-233_1_E1_RE_SEC-03_local,4,4.0,2.0,72.4,21.7,21.8
MU-233_1_E1_RE_SEC-03_local,5,5.0,2.0,61.3,22.4,23.1
MU-233_1_E1_RE_SEC-03_local,6,6.0,2.0,54.5,23.5,23.2
MU-233_1_E1_RE_SEC-03_local,7,7.0,2.0,49.6,24.8,23.6
MU-233_1_E1_RE_SEC-03_local,8,8.0,2.0,46.3,29.1,29.5
MU-233_1_E1_RE_SEC-03_local,9,9.0,2.0,44.7,40.7,39.8
MU-233_1_E1_RE_SEC-03_local,10,10.0,2.0,45.2,60.0,62.8
MU-233_1_E1_RE_SEC-03_local,11,11.0,2.0,47.8,73.9,73.6
