section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-233_1_E1_RE_SEC-07_local,1,1.0,2.0,118.4,111.2,105.0
MU-233_1_E1_RE_SEC-07_local,2,2.0,2.0,110.6,104.6,109.9
MU-233_1_E1_RE_SEC-07_local,3,3.0,2.0,109.0,97.3,98.1
MU-233_1_E1_RE_SEC-07_local,4,4.0,2.0,103.8,88.7,87.9
MU-233_1_E1_RE_SEC-07_local,5,5.0,2.0,100.6,88.1,88.5
MU-233_1_E1_RE_SEC-07_local,6,6.0,2.0,98.5,82.6,82.9
MU-233_1_E1_RE_SEC-07_local,7,7.0,2.0,95.5,70.8,71.4
MU-233_1_E1_RE_SEC-07_local,8,8.0,2.0,91.6,58.1,58.0
MU-233_1_E1_RE_SEC-07_local,9,9.0,2.0,87.2,44.2,43.7
MU-233_1_E1_RE_SEC-07_local,10,10.0,2.0,82.4,32.2,33.3
