section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-233_1_E1_RE_SEC-08_local,1,1.0,2.0,105.7,105.4,100.7
MU-233_1_E1_RE_SEC-08_local,2,2.0,2.0,104.7,101.7,101.4
MU-233_1_E1_RE_SEC-08_local,3,3.0,2.0,103.0,96.6,97.5
MU-233_1_E1_RE_SEC-08_local,4,4.0,2.0,100.7,92.9,93.3
MU-233_1_E1_RE_SEC-08_local,5,5.0,2.0,98.8,85.4,89.1
MU-233_1_E1_RE_SEC-08_local,6,6.0,2.0,95.4,66.7,63.2
MU-233_1_E1_RE_SEC-08_local,7,7.0,2.0,89.8,51.6,52.4
MU-233_1_E1_RE_SEC-08_local,8,8.0,2.0,84.5,43.5,43.1
MU-233_1_E1_RE_SEC-08_local,9,9.0,2.0,79.6,34.0,36.4
MU-233_1_E1_RE_SEC-08_local,10,10.0,2.0,74.6,25.8,23.1
MU-233_1_E1_RE_SEC-08_local,11,11.0,2.0,70.0,20.1,156.6
