section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-293_1_E3_RE_SEC-08_local,1,1.0,2.0,107.9,89.4,84.8
MU-293_1_E3_RE_SEC-08_local,2,2.0,2.0,87.4,60.5,62.4
MU-293_1_E3_RE_SEC-08_local,3,3.0,2.0,75.9,50.5,48.7
MU-293_1_E3_RE_SEC-08_local,4,4.0,2.0,68.9,45.8,45.5
MU-293_1_E3_RE_SEC-08_local,5,5.0,2.0,63.6,46.3,44.3
MU-293_1_E3_RE_SEC-08_local,6,6.0,2.0,61.1,58.2,59.2
MU-293_1_E3_RE_SEC-08_local,7,7.0,2.0,61.9,57.2,59.4
MU-293_1_E3_RE_SEC-08_local,8,8.0,2.0,60.1,44.1,44.6
MU-293_1_E3_RE_SEC-08_local,9,9.0,2.0,57.9,40.4,39.9
MU-293_1_E3_RE_SEC-08_local,10,10.0,2.0,56.0,42.0,42.1
