section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-293_1_E3_RE_SEC-01_local,1,1.0,2.0,113.8,110.1,106.4
MU-293_1_E3_RE_SEC-01_local,2,2.0,2.0,109.5,103.3,104.1
MU-293_1_E3_RE_SEC-01_local,3,3.0,2.0,106.7,102.4,101.6
MU-293_1_E3_RE_SEC-01_local,4,4.0,2.0,105.9,102.2,102.5
MU-293_1_E3_RE_SEC-01_local,5,5.0,2.0,104.9,94.9,97.2
MU-293_1_E3_RE_SEC-01_local,6,6.0,2.0,102.2,88.9,88.9
MU-293_1_E3_RE_SEC-01_local,7,7.0,2.0,100.3,85.4,84.1
MU-293_1_E3_RE_SEC-01_local,8,8.0,2.0,98.0,80.3,80.3
MU-293_1_E3_RE_SEC-01_local,9,9.0,2.0,95.9,75.6,75.4
MU-293_1_E3_RE_SEC-01_local,10,10.0,2.0,93.5,61.7,63.0
MU-293_1_E3_RE_SEC-01_local,11,11.0,2.0,89.6,58.2,56.1
