section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-067_1_E1_RE_SEC-04_local,1,1.0,2.0,82.5,80.7,77.7
MU-067_1_E1_RE_SEC-04_local,2,2.0,2.0,80.5,74.7,78.3
MU-067_1_E1_RE_SEC-04_local,3,3.0,2.0,77.3,65.9,64.0
MU-067_1_E1_RE_SEC-04_local,4,4.0,2.0,73.1,55.7,59.9
MU-067_1_E1_RE_SEC-04_local,5,5.0,2.0,68.4,43.9,40.1
MU-067_1_E1_RE_SEC-04_local,6,6.0,2.0,63.5,34.2,33.7
MU-067_1_E1_RE_SEC-04_local,7,7.0,2.0,58.6,30.8,30.1
MU-067_1_E1_RE_SEC-04_local,8,8.0,2.0,55.3,29.7,30.4
MU-067_1_E1_RE_SEC-04_local,9,9.0,2.0,52.0,27.8,27.9
MU-067_1_E1_RE_SEC-04_local,10,10.0,2.0,49.5,26.2,26.6
MU-067_1_E1_RE_SEC-04_local,11,11.0,2.0,47.2,25.0,24.7
