section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-067_1_E1_RE_SEC-02_local,1,1.0,2.0,86.0,66.2,73.1
MU-067_1_E1_RE_SEC-02_local,2,2.0,2.0,65.4,44.9,42.6
MU-067_1_E1_RE_SEC-02_local,3,3.0,2.0,58.1,36.5,36.9
MU-067_1_E1_RE_SEC-02_local,4,4.0,2.0,50.7,31.3,31.6
MU-067_1_E1_RE_SEC-02_local,5,5.0,2.0,47.1,39.0,35.8
MU-067_1_E1_RE_SEC-02_local,6,6.0,2.0,46.6,44.2,48.5
MU-067_1_E1_RE_SEC-02_local,7,7.0,2.0,46.0,39.5,36.1
MU-067_1_E1_RE_SEC-02_local,8,8.0,2.0,44.8,34.8,35.3
MU-067_1_E1_RE_SEC-02_local,9,9.0,2.0,43.5,32.6,31.5
MU-067_1_E1_RE_SEC-02_local,10,10.0,2.0,42.2,29.2,29.0
MU-067_1_E1_RE_SEC-02_local,11,11.0,2.0,40.8,0.5,0.1
