section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-067_1_E1_RE_SEC-07_local,1,1.0,2.0,98.3,78.2,79.1
MU-067_1_E1_RE_SEC-07_local,2,2.0,2.0,77.7,56.6,55.5
MU-067_1_E1_RE_SEC-07_local,3,3.0,2.0,70.1,53.5,54.6
MU-067_1_E1_RE_SEC-07_local,4,4.0,2.0,65.4,46.2,45.2
MU-067_1_E1_RE_SEC-07_local,5,5.0,2.0,60.4,47.9,46.9
MU-067_1_E1_RE_SEC-07_local,6,6.0,2.0,59.5,68.6,77.1
MU-067_1_E1_RE_SEC-07_local,7,7.0,2.0,62.6,69.5,66.2
MU-067_1_E1_RE_SEC-07_local,8,8.0,2.0,62.0,54.5,58.2
MU-067_1_E1_RE_SEC-07_local,9,9.0,2.0,60.8,46.0,45.9
MU-067_1_E1_RE_SEC-07_local,10,10.0,2.0,58.8,37.3,36.7
