section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-067_1_E1_RE_SEC-05_local,1,1.0,2.0,66.6,58.2,64.4
MU-067_1_E1_RE_SEC-05_local,2,2.0,2.0,57.0,44.7,44.9
MU-067_1_E1_RE_SEC-05_local,3,3.0,2.0,51.8,63.3,61.3
MU-067_1_E1_RE_SEC-05_local,4,4.0,2.0,60.0,81.7,86.1
MU-067_1_E1_RE_SEC-05_local,5,5.0,2.0,63.8,100.9,100.3
MU-067_1_E1_RE_SEC-05_local,6,6.0,2.0,72.3,94.0,97.4
MU-067_1_E1_RE_SEC-05_local,7,7.0,2.0,70.8,53.9,53.7
MU-067_1_E1_RE_SEC-05_local,8,8.0,2.0,67.6,48.5,48.2
MU-067_1_E1_RE_SEC-05_local,9,9.0,2.0,65.5,48.1,47.7
MU-067_1_E1_RE_SEC-05_local,10,10.0,2.0,63.4,32.4,36.3
MU-067_1_E1_RE_SEC-05_local,11,11.0,2.0,59.3,13.8,11.8
