section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-003_1_E2_RE_SEC-05_local,1,1.0,2.0,128.6,115.0,110.0
MU-003_1_E2_RE_SEC-05_local,2,2.0,2.0,114.3,105.5,104.3
MU-003_1_E2_RE_SEC-05_local,3,3.0,2.0,112.4,111.6,114.3
MU-003_1_E2_RE_SEC-05_local,4,4.0,2.0,112.3,106.6,108.3
MU-003_1_E2_RE_SEC-05_local,5,5.0,2.0,109.8,98.2,96.1
MU-003_1_E2_RE_SEC-05_local,6,6.0,2.0,107.5,89.4,92.2
MU-003_1_E2_RE_SEC-05_local,7,7.0,2.0,103.8,82.9,83.3
MU-003_1_E2_RE_SEC-05_local,8,8.0,2.0,101.1,84.0,81.9
MU-003_1_E2_RE_SEC-05_local,9,9.0,2.0,99.3,85.6,86.3
MU-003_1_E2_RE_SEC-05_local,10,10.0,2.0,98.0,82.4,82.2
MU-003_1_E2_RE_SEC-05_local,11,11.0,2.0,96.1,79.9,79.4
