section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-003_1_E2_RE_SEC-02_local,1,1.0,2.0,43.5,74.1,114.2
MU-003_1_E2_RE_SEC-02_local,2,2.0,2.0,70.0,110.8,112.7
MU-003_1_E2_RE_SEC-02_local,3,3.0,2.0,93.0,169.7,141.9
MU-003_1_E2_RE_SEC-02_local,4,4.0,2.0,100.1,144.2,151.3
MU-003_1_E2_RE_SEC-02_local,5,5.0,2.0,122.6,119.0,120.5
MU-003_1_E2_RE_SEC-02_local,6,6.0,2.0,112.2,83.9,83.6
MU-003_1_E2_RE_SEC-02_local,7,7.0,2.0,104.6,72.3,72.5
MU-003_1_E2_RE_SEC-02_local,8,8.0,2.0,98.2,67.6,68.6
MU-003_1_E2_RE_SEC-02_local,9,9.0,2.0,94.0,65.3,65.5
MU-003_1_E2_RE_SEC-02_local,10,10.0,2.0,90.2,58.2,57.5
MU-003_1_E2_RE_SEC-02_local,11,11.0,2.0,86.4,44.8,47.9
MU-003_1_E2_RE_SEC-02_local,12,12.0,2.0,81.8,33.8,30.7
