section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-075_1_E1_RE_SEC-04_local,1,1.0,2.0,95.4,92.2,92.9
MU-075_1_E1_RE_SEC-04_local,2,2.0,2.0,91.2,82.3,79.4
MU-075_1_E1_RE_SEC-04_local,3,3.0,2.0,86.5,58.1,58.8
MU-075_1_E1_RE_SEC-04_local,4,4.0,2.0,74.4,39.7,42.1
MU-075_1_E1_RE_SEC-04_local,5,5.0,2.0,67.6,36.6,35.1
MU-075_1_E1_RE_SEC-04_local,6,6.0,2.0,61.6,23.9,24.3
MU-075_1_E1_RE_SEC-04_local,7,7.0,2.0,55.0,23.3,24.0
MU-075_1_E1_RE_SEC-04_local,8,8.0,2.0,51.8,30.6,30.8
MU-075_1_E1_RE_SEC-04_local,9,9.0,2.0,49.4,31.7,30.8
MU-075_1_E1_RE_SEC-04_local,10,10.0,2.0,47.6,33.5,33.4
MU-075_1_E1_RE_SEC-04_local,11,11.0,2.0,46.4,37.9,37.7
