section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-075_1_E1_RE_SEC-02_local,1,1.0,2.0,114.5,92.1,94.4
MU-075_1_E1_RE_SEC-02_local,2,2.0,2.0,91.2,58.9,57.7
MU-075_1_E1_RE_SEC-02_local,3,3.0,2.0,76.0,43.1,44.4
MU-075_1_E1_RE_SEC-02_local,4,4.0,2.0,65.5,34.5,32.7
MU-075_1_E1_RE_SEC-02_local,5,5.0,2.0,58.1,29.8,29.8
MU-075_1_E1_RE_SEC-02_local,6,6.0,2.0,52.8,28.1,27.6
MU-075_1_E1_RE_SEC-02_local,7,7.0,2.0,49.0,28.0,27.6
MU-075_1_E1_RE_SEC-02_local,8,8.0,2.0,46.2,28.2,28.0
MU-075_1_E1_RE_SEC-02_local,9,9.0,2.0,44.1,27.3,27.7
MU-075_1_E1_RE_SEC-02_local,10,10.0,2.0,42.2,25.0,25.1
