section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-077_1_E2_RE_SEC-08_local,1,1.0,2.0,139.7,136.2,133.0
BU-077_1_E2_RE_SEC-08_local,2,2.0,2.0,135.8,127.7,127.4
BU-077_1_E2_RE_SEC-08_local,3,3.0,2.0,131.6,122.6,122.7
BU-077_1_E2_RE_SEC-08_local,4,4.0,2.0,129.2,122.8,123.5
BU-077_1_E2_RE_SEC-08_local,5,5.0,2.0,128.1,113.0,115.2
BU-077_1_E2_RE_SEC-08_local,6,6.0,2.0,123.8,108.3,106.9
BU-077_1_E2_RE_SEC-08_local,7,7.0,2.0,122.6,106.7,109.2
BU-077_1_E2_RE_SEC-08_local,8,8.0,2.0,119.8,100.6,96.5
BU-077_1_E2_RE_SEC-08_local,9,9.0,2.0,117.8,89.0,96.5
BU-077_1_E2_RE_SEC-08_local,10,10.0,2.0,113.9,58.3,56.3
BU-077_1_E2_RE_SEC-08_local,11,11.0,2.0,108.1,37.1,35.0
