section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-214_1_E3_RE_SEC-07_local,1,1.0,2.0,103.8,87.8,88.2
MU-214_1_E3_RE_SEC-07_local,2,2.0,2.0,87.2,80.8,74.3
MU-214_1_E3_RE_SEC-07_local,3,3.0,2.0,88.6,86.3,92.2
MU-214_1_E3_RE_SEC-07_local,4,4.0,2.0,86.9,59.6,65.0
MU-214_1_E3_RE_SEC-07_local,5,5.0,2.0,78.1,29.4,156.4
MU-214_1_E3_RE_SEC-07_local,6,6.0,2.0,68.4,35.6,36.5
MU-214_1_E3_RE_SEC-07_local,7,7.0,2.0,65.4,54.5,55.1
MU-214_1_E3_RE_SEC-07_local,8,8.0,2.0,64.5,62.8,63.1
MU-214_1_E3_RE_SEC-07_local,9,9.0,2.0,64.8,55.8,60.8
MU-214_1_E3_RE_SEC-07_local,10,10.0,2.0,62.6,33.0,29.4
MU-214_1_E3_RE_SEC-07_local,11,11.0,2.0,58.7,21.4,21.8
