section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-104_1_E1_RE_SEC-04_local,1,1.0,2.0,70.4,70.9,73.0
BU-104_1_E1_RE_SEC-04_local,2,2.0,2.0,69.2,51.5,54.9
BU-104_1_E1_RE_SEC-04_local,3,3.0,2.0,57.9,38.3,36.9
BU-104_1_E1_RE_SEC-04_local,4,4.0,2.0,53.6,35.7,35.9
BU-104_1_E1_RE_SEC-04_local,5,5.0,2.0,48.9,34.5,34.4
BU-104_1_E1_RE_SEC-04_local,6,6.0,2.0,47.0,37.5,38.6
BU-104_1_E1_RE_SEC-04_local,7,7.0,2.0,45.5,39.7,38.8
BU-104_1_E1_RE_SEC-04_local,8,8.0,2.0,45.2,37.7,40.4
BU-104_1_E1_RE_SEC-04_local,9,9.0,2.0,43.7,19.8,16.7
BU-104_1_E1_RE_SEC-04_local,10,10.0,2.0,40.1,11.1,10.8
BU-104_1_E1_RE_SEC-04_local,11,11.0,2.0,37.8,15.2,162.6
