section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-078_1_E1_RE_SEC-09_local,1,1.0,2.0,112.8,90.0,80.9
BU-078_1_E1_RE_SEC-09_local,2,2.0,2.0,88.5,74.9,78.9
BU-078_1_E1_RE_SEC-09_local,3,3.0,2.0,87.6,87.9,85.1
BU-078_1_E1_RE_SEC-09_local,4,4.0,2.0,87.9,75.5,74.3
BU-078_1_E1_RE_SEC-09_local,5,5.0,2.0,82.1,77.8,79.7
BU-078_1_E1_RE_SEC-09_local,6,6.0,2.0,84.4,89.0,88.2
BU-078_1_E1_RE_SEC-09_local,7,7.0,2.0,84.0,79.9,82.3
BU-078_1_E1_RE_SEC-09_local,8,8.0,2.0,83.1,78.5,75.8
BU-078_1_E1_RE_SEC-09_local,9,9.0,2.0,82.8,64.8,66.9
BU-078_1_E1_RE_SEC-09_local,10,10.0,2.0,79.4,47.0,45.8
BU-078_1_E1_RE_SEC-09_local,11,11.0,2.0,76.2,38.7,41.7
