section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-078_1_E1_RE_SEC-08_local,1,1.0,2.0,108.7,90.5,90.0
BU-078_1_E1_RE_SEC-08_local,2,2.0,2.0,89.8,68.7,68.3
BU-078_1_E1_RE_SEC-08_local,3,3.0,2.0,80.3,53.5,53.8
BU-078_1_E1_RE_SEC-08_local,4,4.0,2.0,70.9,39.3,40.5
BU-078_1_E1_RE_SEC-08_local,5,5.0,2.0,63.7,31.4,28.6
BU-078_1_E1_RE_SEC-08_local,6,6.0,2.0,57.3,39.3,38.5
BU-078_1_E1_RE_SEC-08_local,7,7.0,2.0,56.2,54.2,56.5
BU-078_1_E1_RE_SEC-08_local,8,8.0,2.0,56.3,53.9,56.4
BU-078_1_E1_RE_SEC-08_local,9,9.0,2.0,55.8,49.6,47.3
BU-078_1_E1_RE_SEC-08_local,10,10.0,2.0,55.3,49.6,48.8
BU-078_1_E1_RE_SEC-08_local,11,11.0,2.0,54.8,51.3,51.8
