section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-046_1_E1_RE_SEC-07_local,1,1.0,2.0,101.1,94.0,91.3
MU-046_1_E1_RE_SEC-07_local,2,2.0,2.0,92.6,81.2,79.8
MU-046_1_E1_RE_SEC-07_local,3,3.0,2.0,87.7,71.7,74.6
MU-046_1_E1_RE_SEC-07_local,4,4.0,2.0,82.0,63.1,60.1
MU-046_1_E1_RE_SEC-07_local,5,5.0,2.0,77.7,47.7,49.8
MU-046_1_E1_RE_SEC-07_local,6,6.0,2.0,70.7,39.3,38.3
MU-046_1_E1_RE_SEC-07_local,7,7.0,2.0,66.7,45.1,46.4
MU-046_1_E1_RE_SEC-07_local,8,8.0,2.0,64.2,45.0,47.5
MU-046_1_E1_RE_SEC-07_local,9,9.0,2.0,61.8,26.5,28.0
MU-046_1_E1_RE_SEC-07_local,10,10.0,2.0,56.9,4.9,1.6
MU-046_1_E1_RE_SEC-07_local,11,11.0,2.0,51.9,5.0,7.0
