section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-068_1_E1_RE_SEC-03_local,1,1.0,2.0,94.5,85.7,84.0
MU-068_1_E1_RE_SEC-03_local,2,2.0,2.0,85.3,81.6,80.4
MU-068_1_E1_RE_SEC-03_local,3,3.0,2.0,85.7,99.5,100.3
MU-068_1_E1_RE_SEC-03_local,4,4.0,2.0,92.3,105.0,107.7
MU-068_1_E1_RE_SEC-03_local,5,5.0,2.0,93.4,84.6,91.6
MU-068_1_E1_RE_SEC-03_local,6,6.0,2.0,89.7,46.0,46.4
MU-068_1_E1_RE_SEC-03_local,7,7.0,2.0,80.3,17.9,14.0
MU-068_1_E1_RE_SEC-03_local,8,8.0,2.0,72.2,21.6,21.1
MU-068_1_E1_RE_SEC-03_local,9,9.0,2.0,67.1,26.7,29.8
MU-068_1_E1_RE_SEC-03_local,10,10.0,2.0,63.1,20.2,17.8
MU-068_1_E1_RE_SEC-03_local,11,11.0,2.0,58.3,9.2,14.1
