section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-284_1_E1_RE_SEC-09_local,1,1.0,2.0,80.8,78.9,80.9
MU-284_1_E1_RE_SEC-09_local,2,2.0,2.0,77.9,68.1,64.5
MU-284_1_E1_RE_SEC-09_local,3,3.0,2.0,72.3,72.9,68.3
MU-284_1_E1_RE_SEC-09_local,4,4.0,2.0,75.5,84.1,88.0
MU-284_1_E1_RE_SEC-09_local,5,5.0,2.0,77.0,70.4,72.6
MU-284_1_E1_RE_SEC-09_local,6,6.0,2.0,73.8,50.4,50.1
MU-284_1_E1_RE_SEC-09_local,7,7.0,2.0,69.6,45.3,140.6
MU-284_1_E1_RE_SEC-09_local,8,8.0,2.0,67.0,57.2,63.0
MU-284_1_E1_RE_SEC-09_local,9,9.0,2.0,66.7,66.5,67.3
MU-284_1_E1_RE_SEC-09_local,10,10.0,2.0,66.8,66.3,62.8
MU-284_1_E1_RE_SEC-09_local,11,11.0,2.0,66.6,66.1,69.2
