section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-123_1_E1_RE_SEC-02_local,1,1.0,2.0,66.2,61.1,74.4
BU-123_1_E1_RE_SEC-02_local,2,2.0,2.0,59.6,60.2,61.2
BU-123_1_E1_RE_SEC-02_local,3,3.0,2.0,62.1,63.2,61.1
BU-123_1_E1_RE_SEC-02_local,4,4.0,2.0,61.4,66.7,61.3
BU-123_1_E1_RE_SEC-02_local,5,5.0,2.0,63.9,61.5,66.9
BU-123_1_E1_RE_SEC-02_local,6,6.0,2.0,61.4,42.2,40.0
BU-123_1_E1_RE_SEC-02_local,7,7.0,2.0,57.6,37.4,37.5
BU-123_1_E1_RE_SEC-02_local,8,8.0,2.0,55.3,31.4,30.5
BU-123_1_E1_RE_SEC-02_local,9,9.0,2.0,51.7,23.6,22.8
BU-123_1_E1_RE_SEC-02_local,10,10.0,2.0,48.9,6.3,10.8
BU-123_1_E1_RE_SEC-02_local,11,11.0,2.0,43.9,29.7,35.1
