section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-052_1_E2_RE_SEC-06_local,1,1.0,2.0,127.3,120.4,125.2
BU-052_1_E2_RE_SEC-06_local,2,2.0,2.0,119.5,84.9,81.2
BU-052_1_E2_RE_SEC-06_local,3,3.0,2.0,99.5,55.0,52.5
BU-052_1_E2_RE_SEC-06_local,4,4.0,2.0,86.2,48.4,47.8
BU-052_1_E2_RE_SEC-06_local,5,5.0,2.0,78.2,36.9,36.4
BU-052_1_E2_RE_SEC-06_local,6,6.0,2.0,69.1,25.6,25.3
BU-052_1_E2_RE_SEC-06_local,7,7.0,2.0,62.4,23.6,22.8
BU-052_1_E2_RE_SEC-06_local,8,8.0,2.0,56.9,23.1,23.3
BU-052_1_E2_RE_SEC-06_local,9,9.0,2.0,53.0,23.6,23.7
BU-052_1_E2_RE_SEC-06_local,10,10.0,2.0,49.7,24.8,25.5
BU-052_1_E2_RE_SEC-06_local,11,11.0,2.0,47.5,26.5,26.6
