section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-033_1_E1_RE_SEC-02_local,1,1.0,2.0,93.5,84.9,84.9
MU-033_1_E1_RE_SEC-02_local,2,2.0,2.0,84.2,84.1,82.0
MU-033_1_E1_RE_SEC-02_local,3,3.0,2.0,87.0,77.3,83.0
MU-033_1_E1_RE_SEC-02_local,4,4.0,2.0,80.3,57.4,57.3
MU-033_1_E1_RE_SEC-02_local,5,5.0,2.0,75.0,47.5,47.7
MU-033_1_E1_RE_SEC-02_local,6,6.0,2.0,69.1,39.0,39.2
MU-033_1_E1_RE_SEC-02_local,7,7.0,2.0,64.5,31.3,32.4
MU-033_1_E1_RE_SEC-02_local,8,8.0,2.0,59.2,24.3,23.1
MU-033_1_E1_RE_SEC-02_local,9,9.0,2.0,55.2,19.2,18.5
MU-033_1_E1_RE_SEC-02_local,10,10.0,2.0,51.0,15.9,17.3
MU-033_1_E1_RE_SEC-02_local,11,11.0,2.0,47.8,18.2,18.6
