section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-017_1_E2_RE_SEC-05_local,1,1.0,2.0,121.0,100.6,97.5
R-017_1_E2_RE_SEC-05_local,2,2.0,2.0,99.6,106.1,101.2
R-017_1_E2_RE_SEC-05_local,3,3.0,2.0,111.1,113.4,116.4
R-017_1_E2_RE_SEC-05_local,4,4.0,2.0,106.7,81.0,82.0
R-017_1_E2_RE_SEC-05_local,5,5.0,2.0,98.5,64.7,62.4
R-017_1_E2_RE_SEC-05_local,6,6.0,2.0,92.1,61.3,61.7
R-017_1_E2_RE_SEC-05_local,7,7.0,2.0,87.4,60.7,60.1
R-017_1_E2_RE_SEC-05_local,8,8.0,2.0,83.8,62.8,62.7
R-017_1_E2_RE_SEC-05_local,9,9.0,2.0,81.5,62.4,62.2
R-017_1_E2_RE_SEC-05_local,10,10.0,2.0,79.1,62.4,63.1
