section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-017_1_E2_RE_SEC-02_local,1,1.0,2.0,115.2,113.2,105.6
R-017_1_E2_RE_SEC-02_local,2,2.0,2.0,112.3,108.0,105.8
R-017_1_E2_RE_SEC-02_local,3,3.0,2.0,110.3,105.1,111.4
R-017_1_E2_RE_SEC-02_local,4,4.0,2.0,108.7,105.8,97.3
R-017_1_E2_RE_SEC-02_local,5,5.0,2.0,108.6,99.8,107.5
R-017_1_E2_RE_SEC-02_local,6,6.0,2.0,105.7,79.3,73.9
R-017_1_E2_RE_SEC-02_local,7,7.0,2.0,100.1,70.5,70.9
R-017_1_E2_RE_SEC-02_local,8,8.0,2.0,96.7,73.7,73.9
R-017_1_E2_RE_SEC-02_local,9,9.0,2.0,93.9,72.9,71.6
R-017_1_E2_RE_SEC-02_local,10,10.0,2.0,91.6,71.3,71.8
