section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-129_1_E1_RE_SEC-05_local,1,1.0,2.0,58.0,52.4,70.9
BU-129_1_E1_RE_SEC-05_local,2,2.0,2.0,51.5,37.5,41.8
BU-129_1_E1_RE_SEC-05_local,3,3.0,2.0,43.9,23.6,21.8
BU-129_1_E1_RE_SEC-05_local,4,4.0,2.0,37.3,23.0,22.7
BU-129_1_E1_RE_SEC-05_local,5,5.0,2.0,35.3,27.8,32.7
BU-129_1_E1_RE_SEC-05_local,6,6.0,2.0,34.1,29.7,25.7
BU-129_1_E1_RE_SEC-05_local,7,7.0,2.0,33.7,24.9,30.8
BU-129_1_E1_RE_SEC-05_local,8,8.0,2.0,31.7,11.0,8.8
BU-129_1_E1_RE_SEC-05_local,9,9.0,2.0,28.5,3.1,4.5
BU-129_1_E1_RE_SEC-05_local,10,10.0,2.0,25.8,0.6,0.2
BU-129_1_E1_RE_SEC-05_local,11,11.0,2.0,23.2,5.3,5.4
