section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-129_1_E1_RE_SEC-02_local,1,1.0,2.0,28.0,34.5,154.5
BU-129_1_E1_RE_SEC-02_local,2,2.0,2.0,32.0,35.3,42.7
BU-129_1_E1_RE_SEC-02_local,3,3.0,2.0,33.0,30.0,30.4
BU-129_1_E1_RE_SEC-02_local,4,4.0,2.0,31.0,20.6,21.4
BU-129_1_E1_RE_SEC-02_local,5,5.0,2.0,28.0,9.2,8.4
BU-129_1_E1_RE_SEC-02_local,6,6.0,2.0,23.7,1.5,1.4
BU-129_1_E1_RE_SEC-02_local,7,7.0,2.0,20.4,0.1,0.5
BU-129_1_E1_RE_SEC-02_local,8,8.0,2.0,17.7,1.2,176.0
BU-129_1_E1_RE_SEC-02_local,9,9.0,2.0,15.6,7.2,6.9
BU-129_1_E1_RE_SEC-02_local,10,10.0,2.0,12.7,14.1,12.7
BU-129_1_E1_RE_SEC-02_local,11,11.0,2.0,10.0,16.1,15.4
