section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-234_1_E1_RE_SEC-02_local,1,1.0,2.0,103.2,90.8,87.9
MU-234_1_E1_RE_SEC-02_local,2,2.0,2.0,89.4,75.7,77.4
MU-234_1_E1_RE_SEC-02_local,3,3.0,2.0,83.3,59.5,56.6
MU-234_1_E1_RE_SEC-02_local,4,4.0,2.0,73.4,47.8,50.3
MU-234_1_E1_RE_SEC-02_local,5,5.0,2.0,68.3,37.1,34.9
MU-234_1_E1_RE_SEC-02_local,6,6.0,2.0,60.8,29.2,27.1
MU-234_1_E1_RE_SEC-02_local,7,7.0,2.0,56.9,31.5,36.2
MU-234_1_E1_RE_SEC-02_local,8,8.0,2.0,53.2,24.6,19.8
MU-234_1_E1_RE_SEC-02_local,9,9.0,2.0,49.3,20.9,22.0
MU-234_1_E1_RE_SEC-02_local,10,10.0,2.0,46.4,23.7,23.6
MU-234_1_E1_RE_SEC-02_local,11,11.0,2.0,44.4,24.0,23.6
