section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-083_1_E1_RE_SEC-07_local,1,1.0,2.0,71.4,63.0,67.1
BU-083_1_E1_RE_SEC-07_local,2,2.0,2.0,62.0,52.2,51.9
BU-083_1_E1_RE_SEC-07_local,3,3.0,2.0,58.3,50.0,49.9
BU-083_1_E1_RE_SEC-07_local,4,4.0,2.0,55.9,49.9,50.8
BU-083_1_E1_RE_SEC-07_local,5,5.0,2.0,54.8,48.0,46.7
BU-083_1_E1_RE_SEC-07_local,6,6.0,2.0,53.2,50.2,52.5
BU-083_1_E1_RE_SEC-07_local,7,7.0,2.0,53.5,57.0,55.4
BU-083_1_E1_RE_SEC-07_local,8,8.0,2.0,54.1,53.4,58.3
BU-083_1_E1_RE_SEC-07_local,9,9.0,2.0,53.5,46.8,44.5
BU-083_1_E1_RE_SEC-07_local,10,10.0,2.0,52.7,39.5,43.7
