section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-083_1_E1_RE_SEC-08_local,1,1.0,2.0,62.3,54.0,68.5
BU-083_1_E1_RE_SEC-08_local,2,2.0,2.0,52.6,43.7,43.6
BU-083_1_E1_RE_SEC-08_local,3,3.0,2.0,49.7,43.8,44.5
BU-083_1_E1_RE_SEC-08_local,4,4.0,2.0,48.1,43.5,42.6
BU-083_1_E1_RE_SEC-08_local,5,5.0,2.0,47.2,44.4,43.7
BU-083_1_E1_RE_SEC-08_local,6,6.0,2.0,46.9,50.3,50.4
BU-083_1_E1_RE_SEC-08_local,7,7.0,2.0,48.1,51.5,52.4
BU-083_1_E1_RE_SEC-08_local,8,8.0,2.0,48.0,43.7,42.2
BU-083_1_E1_RE_SEC-08_local,9,9.0,2.0,47.1,42.4,42.8
BU-083_1_E1_RE_SEC-08_local,10,10.0,2.0,46.9,41.9,43.7
BU-083_1_E1_RE_SEC-08_local,11,11.0,2.0,46.2,34.3,36.0
