section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E2_RE_SEC-03_local,1,1.0,2.0,123.3,101.0,95.8
BU-117_1_E2_RE_SEC-03_local,2,2.0,2.0,99.5,72.1,70.7
BU-117_1_E2_RE_SEC-03_local,3,3.0,2.0,88.0,66.0,66.3
BU-117_1_E2_RE_SEC-03_local,4,4.0,2.0,82.0,55.5,121.7
BU-117_1_E2_RE_SEC-03_local,5,5.0,2.0,75.0,8.0,8.6
BU-117_1_E2_RE_SEC-03_local,6,6.0,2.0,61.3,13.6,12.8
BU-117_1_E2_RE_SEC-03_local,7,7.0,2.0,50.4,5.5,4.6
BU-117_1_E2_RE_SEC-03_local,8,8.0,2.0,43.0,3.1,3.2
BU-117_1_E2_RE_SEC-03_local,9,9.0,2.0,36.9,1.6,0.2
BU-117_1_E2_RE_SEC-03_local,10,10.0,2.0,33.5,2.7,4.7
BU-117_1_E2_RE_SEC-03_local,11,11.0,2.0,28.8,9.5,8.1
