section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E2_RE_SEC-08_local,1,1.0,2.0,105.6,94.2,91.8
BU-117_1_E2_RE_SEC-08_local,2,2.0,2.0,93.1,83.0,82.8
BU-117_1_E2_RE_SEC-08_local,3,3.0,2.0,89.9,82.6,81.9
BU-117_1_E2_RE_SEC-08_local,4,4.0,2.0,87.6,54.5,64.5
BU-117_1_E2_RE_SEC-08_local,5,5.0,2.0,77.3,13.2,170.2
BU-117_1_E2_RE_SEC-08_local,6,6.0,2.0,65.9,5.2,5.4
BU-117_1_E2_RE_SEC-08_local,7,7.0,2.0,56.4,2.2,3.0
BU-117_1_E2_RE_SEC-08_local,8,8.0,2.0,48.5,3.5,3.8
BU-117_1_E2_RE_SEC-08_local,9,9.0,2.0,43.0,4.2,2.6
BU-117_1_E2_RE_SEC-08_local,10,10.0,2.0,37.9,4.7,5.2
BU-117_1_E2_RE_SEC-08_local,11,11.0,2.0,34.6,2.6,2.0
