section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E2_RE_SEC-10_local,1,1.0,2.0,88.6,78.1,76.2
BU-117_1_E2_RE_SEC-10_local,2,2.0,2.0,77.4,68.3,69.2
BU-117_1_E2_RE_SEC-10_local,3,3.0,2.0,74.6,47.5,56.5
BU-117_1_E2_RE_SEC-10_local,4,4.0,2.0,63.3,7.4,1.8
BU-117_1_E2_RE_SEC-10_local,5,5.0,2.0,49.9,5.8,5.5
BU-117_1_E2_RE_SEC-10_local,6,6.0,2.0,38.7,5.9,5.9
BU-117_1_E2_RE_SEC-10_local,7,7.0,2.0,31.2,1.1,2.1
BU-117_1_E2_RE_SEC-10_local,8,8.0,2.0,26.3,6.0,6.3
BU-117_1_E2_RE_SEC-10_local,9,9.0,2.0,23.4,15.4,14.7
BU-117_1_E2_RE_SEC-10_local,10,10.0,2.0,22.5,19.2,22.1
BU-117_1_E2_RE_SEC-10_local,11,11.0,2.0,21.5,15.1,11.0
