section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E2_RE_SEC-04_local,1,1.0,2.0,140.9,114.8,112.3
BU-117_1_E2_RE_SEC-04_local,2,2.0,2.0,114.2,83.0,82.5
BU-117_1_E2_RE_SEC-04_local,3,3.0,2.0,100.8,75.0,76.9
BU-117_1_E2_RE_SEC-04_local,4,4.0,2.0,94.0,62.8,65.2
BU-117_1_E2_RE_SEC-04_local,5,5.0,2.0,85.6,17.8,15.7
BU-117_1_E2_RE_SEC-04_local,6,6.0,2.0,71.3,6.7,6.3
BU-117_1_E2_RE_SEC-04_local,7,7.0,2.0,59.8,3.0,4.0
BU-117_1_E2_RE_SEC-04_local,8,8.0,2.0,51.0,0.2,2.4
BU-117_1_E2_RE_SEC-04_local,9,9.0,2.0,44.1,1.0,1.8
BU-117_1_E2_RE_SEC-04_local,10,10.0,2.0,38.9,5.0,6.4
BU-117_1_E2_RE_SEC-04_local,11,11.0,2.0,35.1,10.2,9.0
