section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-117_1_E2_RE_SEC-05_local,1,1.0,2.0,121.4,105.9,103.1
BU-117_1_E2_RE_SEC-05_local,2,2.0,2.0,105.5,83.2,80.9
BU-117_1_E2_RE_SEC-05_local,3,3.0,2.0,95.1,73.0,71.6
BU-117_1_E2_RE_SEC-05_local,4,4.0,2.0,88.5,67.4,68.7
BU-117_1_E2_RE_SEC-05_local,5,5.0,2.0,83.8,28.9,32.2
BU-117_1_E2_RE_SEC-05_local,6,6.0,2.0,71.4,3.9,4.1
BU-117_1_E2_RE_SEC-05_local,7,7.0,2.0,60.6,1.1,1.9
BU-117_1_E2_RE_SEC-05_local,8,8.0,2.0,52.3,0.4,0.3
BU-117_1_E2_RE_SEC-05_local,9,9.0,2.0,45.7,3.8,4.0
BU-117_1_E2_RE_SEC-05_local,10,10.0,2.0,41.1,10.6,8.9
BU-117_1_E2_RE_SEC-05_local,11,11.0,2.0,38.2,6.5,7.1
