section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-118_1_E1_RE_SEC-03_local,1,1.0,2.0,86.3,59.7,53.3
BU-118_1_E1_RE_SEC-03_local,2,2.0,2.0,58.9,40.9,39.6
BU-118_1_E1_RE_SEC-03_local,3,3.0,2.0,55.5,48.7,48.4
BU-118_1_E1_RE_SEC-03_local,4,4.0,2.0,53.7,49.9,50.1
BU-118_1_E1_RE_SEC-03_local,5,5.0,2.0,53.2,53.7,52.9
BU-118_1_E1_RE_SEC-03_local,6,6.0,2.0,53.7,58.2,59.0
BU-118_1_E1_RE_SEC-03_local,7,7.0,2.0,54.7,62.8,61.6
BU-118_1_E1_RE_SEC-03_local,8,8.0,2.0,56.0,49.7,57.0
BU-118_1_E1_RE_SEC-03_local,9,9.0,2.0,53.6,11.9,175.3
BU-118_1_E1_RE_SEC-03_local,10,10.0,2.0,47.6,6.7,9.1
BU-118_1_E1_RE_SEC-03_local,11,11.0,2.0,42.8,4.1,3.5
