section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-237_1_E1_RE_SEC-01_local,1,1.0,2.0,97.0,85.5,80.0
MU-237_1_E1_RE_SEC-01_local,2,2.0,2.0,84.9,78.2,80.2
MU-237_1_E1_RE_SEC-01_local,3,3.0,2.0,84.3,81.1,82.8
MU-237_1_E1_RE_SEC-01_local,4,4.0,2.0,82.8,71.0,65.0
MU-237_1_E1_RE_SEC-01_local,5,5.0,2.0,78.9,49.4,55.5
MU-237_1_E1_RE_SEC-01_local,6,6.0,2.0,72.7,9.7,6.2
MU-237_1_E1_RE_SEC-01_local,7,7.0,2.0,63.2,9.6,13.3
MU-237_1_E1_RE_SEC-01_local,8,8.0,2.0,54.2,3.7,4.3
MU-237_1_E1_RE_SEC-01_local,9,9.0,2.0,48.7,15.0,15.3
MU-237_1_E1_RE_SEC-01_local,10,10.0,2.0,43.9,19.6,17.2
MU-237_1_E1_RE_SEC-01_local,11,11.0,2.0,41.8,36.8,38.7
