section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-237_1_E1_RE_SEC-09_local,1,1.0,2.0,113.5,104.2,102.9
MU-237_1_E1_RE_SEC-09_local,2,2.0,2.0,103.9,87.7,88.8
MU-237_1_E1_RE_SEC-09_local,3,3.0,2.0,96.1,65.3,62.1
MU-237_1_E1_RE_SEC-09_local,4,4.0,2.0,84.2,48.3,47.7
MU-237_1_E1_RE_SEC-09_local,5,5.0,2.0,76.8,49.0,46.6
MU-237_1_E1_RE_SEC-09_local,6,6.0,2.0,71.9,40.6,39.7
MU-237_1_E1_RE_SEC-09_local,7,7.0,2.0,66.2,33.7,33.8
MU-237_1_E1_RE_SEC-09_local,8,8.0,2.0,62.0,34.5,32.5
MU-237_1_E1_RE_SEC-09_local,9,9.0,2.0,58.5,39.1,40.7
MU-237_1_E1_RE_SEC-09_local,10,10.0,2.0,57.0,46.1,44.3
