section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-237_1_E1_RE_SEC-03_local,1,1.0,2.0,64.2,54.5,67.6
MU-237_1_E1_RE_SEC-03_local,2,2.0,2.0,53.7,42.4,42.1
MU-237_1_E1_RE_SEC-03_local,3,3.0,2.0,49.4,48.9,47.7
MU-237_1_E1_RE_SEC-03_local,4,4.0,2.0,51.3,57.6,60.1
MU-237_1_E1_RE_SEC-03_local,5,5.0,2.0,52.7,53.8,53.9
MU-237_1_E1_RE_SEC-03_local,6,6.0,2.0,52.2,37.3,42.4
MU-237_1_E1_RE_SEC-03_local,7,7.0,2.0,48.4,21.6,19.6
MU-237_1_E1_RE_SEC-03_local,8,8.0,2.0,44.8,16.7,16.9
MU-237_1_E1_RE_SEC-03_local,9,9.0,2.0,41.7,18.9,18.0
MU-237_1_E1_RE_SEC-03_local,10,10.0,2.0,39.6,23.7,25.6
