section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-029_1_E2_RE_SEC-05_local,1,1.0,2.0,116.5,113.8,109.6
MU-029_1_E2_RE_SEC-05_local,2,2.0,2.0,113.4,104.8,105.4
MU-029_1_E2_RE_SEC-05_local,3,3.0,2.0,108.7,88.0,90.4
MU-029_1_E2_RE_SEC-05_local,4,4.0,2.0,100.7,63.6,63.2
MU-029_1_E2_RE_SEC-05_local,5,5.0,2.0,91.1,44.9,43.4
MU-029_1_E2_RE_SEC-05_local,6,6.0,2.0,82.5,36.6,36.2
MU-029_1_E2_RE_SEC-05_local,7,7.0,2.0,75.1,32.9,33.3
MU-029_1_E2_RE_SEC-05_local,8,8.0,2.0,69.0,30.3,30.3
MU-029_1_E2_RE_SEC-05_local,9,9.0,2.0,64.4,29.3,29.3
MU-029_1_E2_RE_SEC-05_local,10,10.0,2.0,60.5,27.7,27.3
